epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,5510.6,0.93946,0.63202,1.12195,0.80442,0.77734,0.82931,0.45442,1.54769,0.91937,1.59698,0.000280471,0.000280471,0.000280471
69,5591.4,0.94456,0.63634,1.12485,0.82547,0.79079,0.84538,0.46589,1.54874,0.91607,1.60366,0.000272224,0.000272224,0.000272224
70,5672.78,0.93399,0.61902,1.1141,0.82403,0.78937,0.84449,0.46945,1.52627,0.89505,1.59384,0.000263978,0.000263978,0.000263978
71,5754.06,0.91574,0.60501,1.09892,0.81898,0.81059,0.85063,0.4697,1.55821,0.92092,1.58995,0.000255731,0.000255731,0.000255731
72,5836.09,0.91273,0.61089,1.10183,0.79192,0.79746,0.8369,0.46431,1.5259,0.89244,1.58441,0.000247484,0.000247484,0.000247484
73,5918.23,0.92054,0.60743,1.10174,0.81078,0.79879,0.83735,0.46274,1.54682,0.90749,1.59557,0.000239238,0.000239238,0.000239238
74,6000.13,0.90626,0.60464,1.09819,0.82297,0.79449,0.84417,0.46803,1.54084,0.90731,1.60543,0.000230991,0.000230991,0.000230991
75,6081.16,0.88657,0.59385,1.09726,0.79497,0.79954,0.83574,0.47038,1.51761,0.90548,1.60545,0.000222744,0.000222744,0.000222744
76,6163.12,0.87661,0.58776,1.08243,0.83114,0.79042,0.84483,0.46448,1.53745,0.90095,1.61733,0.000214497,0.000214497,0.000214497
77,6245.02,0.87692,0.57844,1.08673,0.83714,0.78149,0.83934,0.46916,1.52512,0.91496,1.59179,0.000206251,0.000206251,0.000206251
78,6326.03,0.86608,0.57552,1.07875,0.82069,0.79698,0.84745,0.47028,1.52853,0.90278,1.60002,0.000198004,0.000198004,0.000198004
79,6408.18,0.85389,0.5562,1.06541,0.81694,0.78512,0.83926,0.46523,1.53432,0.91381,1.61861,0.000189757,0.000189757,0.000189757
80,6490.21,0.85573,0.55271,1.06778,0.83667,0.80684,0.84997,0.4748,1.53356,0.89762,1.61157,0.000181511,0.000181511,0.000181511
81,6571.75,0.84524,0.56476,1.06342,0.80621,0.80772,0.84503,0.47249,1.52688,0.91294,1.61538,0.000173264,0.000173264,0.000173264
82,6653.55,0.84194,0.54416,1.06882,0.83671,0.78328,0.85059,0.47478,1.54141,0.89108,1.63058,0.000165017,0.000165017,0.000165017
83,6736.61,0.83362,0.54431,1.0597,0.84531,0.79024,0.8464,0.46832,1.54195,0.90407,1.63011,0.000156771,0.000156771,0.000156771
84,6822.16,0.82858,0.54894,1.06188,0.83415,0.80333,0.85083,0.47166,1.53323,0.90257,1.64409,0.000148524,0.000148524,0.000148524
85,6907.99,0.81757,0.53031,1.05838,0.82989,0.80084,0.84949,0.46895,1.54268,0.91291,1.63569,0.000140277,0.000140277,0.000140277
86,6993.09,0.80664,0.53199,1.04844,0.83118,0.801,0.84434,0.46199,1.54165,0.89947,1.64191,0.000132031,0.000132031,0.000132031
87,7077.59,0.80164,0.52435,1.04611,0.84805,0.78135,0.84754,0.46428,1.53621,0.88904,1.63522,0.000123784,0.000123784,0.000123784
88,7161.68,0.80486,0.52884,1.05361,0.83592,0.77612,0.83988,0.46782,1.54013,0.90079,1.6416,0.000115537,0.000115537,0.000115537
89,7246,0.7867,0.5132,1.04501,0.83162,0.76928,0.8355,0.46171,1.53797,0.89076,1.65112,0.00010729,0.00010729,0.00010729
